item_id,name,calories,protein,carbs,fat,fiber,diet_type,meal_type,goal_tag
1188,Healthy Paneer Platter,597,34,57,29,5,Vegan,Snack,Maintenance
1189,Lemon Avocado Toast with Olive Oil,301,28,79,25,7,Vegetarian,Snack,Weight Loss
1190,Lemon Tofu Delight,293,18,86,4,8,Vegetarian,Snack,Weight Loss
1191,Healthy Lentil with Avocado,267,13,45,23,4,Vegan,Snack,Weight Loss
1192,Healthy Lentil Special,520,21,57,12,5,Non-Vegetarian,Snack,Maintenance
1193,Healthy Avocado Toast with Herbs,295,32,22,26,2,Vegan,Snack,Weight Loss
1194,Healthy Lentil Platter,576,12,45,17,4,Vegan,Snack,Maintenance
1195,Tandoori Oatmeal Special,496,12,61,4,6,Non-Vegetarian,Snack,Maintenance
1196,Healthy Rice Bowl with Garlic Sauce,547,19,52,13,5,Non-Vegetarian,Snack,Maintenance
1197,Creamy Soup with Olive Oil,523,14,66,7,6,Non-Vegetarian,Snack,Maintenance
1198,Baked Quinoa Salad with Garlic Sauce,257,27,74,7,7,Non-Vegetarian,Snack,Weight Loss
1199,Crispy Pasta with Garlic Sauce,680,17,57,31,5,Vegan,Snack,Muscle Gain
1200,Garlic Quinoa Salad Delight,659,44,10,8,2,Non-Vegetarian,Snack,Muscle Gain
1201,Grilled Paneer Delight,709,28,76,20,7,Vegetarian,Snack,Muscle Gain
1202,Garlic Tofu with Basmati Rice,575,28,59,5,5,Vegan,Snack,Maintenance
1203,Creamy Paneer Delight,325,13,19,31,2,Vegan,Snack,Weight Loss
1204,Steamed Avocado Toast with Olive Oil,555,9,80,21,8,Vegan,Snack,Maintenance
1205,Creamy Tofu with Avocado,524,9,67,32,6,Vegetarian,Snack,Maintenance
1206,Garlic Avocado Toast with Olive Oil,791,25,34,13,3,Vegan,Snack,Muscle Gain
1207,Baked Salad with Steamed Veggies,292,30,74,32,7,Vegetarian,Snack,Weight Loss
1208,Spicy Chicken with Steamed Veggies,340,26,70,32,7,Non-Vegetarian,Snack,Weight Loss
1209,Creamy Beef Delight,217,28,52,10,5,Non-Vegetarian,Snack,Weight Loss
1210,Classic Chicken with Avocado,731,18,81,23,8,Non-Vegetarian,Snack,Muscle Gain
1211,Tandoori Lentil with Avocado,670,39,53,25,5,Non-Vegetarian,Snack,Muscle Gain
1212,Steamed Quinoa Salad with Avocado,205,40,30,29,3,Vegan,Snack,Weight Loss
1213,Crispy Lentil with Herbs,610,11,33,11,3,Vegetarian,Snack,Muscle Gain
1214,Steamed Avocado Toast with Basmati Rice,453,43,20,31,2,Non-Vegetarian,Snack,Maintenance
1215,Creamy Quinoa Salad Platter,515,6,60,19,6,Vegetarian,Snack,Maintenance
1216,Baked Rice Bowl with Avocado,338,31,57,27,5,Vegan,Snack,Weight Loss
1217,Healthy Soup Platter,336,27,25,14,2,Vegetarian,Snack,Weight Loss
1218,Garlic Oatmeal with Basmati Rice,203,6,48,32,4,Non-Vegetarian,Snack,Weight Loss
1219,Tandoori Avocado Toast with Basmati Rice,453,34,54,12,5,Non-Vegetarian,Snack,Maintenance
1220,Roasted Chicken with Olive Oil,590,38,50,29,5,Non-Vegetarian,Snack,Maintenance
1221,Creamy Avocado Toast with Basmati Rice,349,6,43,29,4,Vegan,Snack,Weight Loss
1222,Roasted Chicken with Steamed Veggies,744,40,62,3,6,Non-Vegetarian,Snack,Muscle Gain
1223,Crispy Lentil Special,343,10,74,25,7,Non-Vegetarian,Snack,Weight Loss
1224,Garlic Lentil with Garlic Sauce,704,14,18,13,2,Vegan,Snack,Muscle Gain
1225,Tandoori Avocado Toast with Avocado,507,25,87,15,8,Vegetarian,Snack,Maintenance
1226,Lemon Lentil Special,487,30,56,10,5,Non-Vegetarian,Snack,Maintenance
1227,Healthy Salad Delight,796,30,78,35,7,Vegetarian,Snack,Muscle Gain
1228,Spicy Quinoa Salad with Olive Oil,749,43,20,9,2,Non-Vegetarian,Snack,Muscle Gain
1229,Spicy Oatmeal with Basmati Rice,660,42,64,27,6,Vegetarian,Snack,Muscle Gain
1230,Healthy Lentil with Olive Oil,668,44,32,22,3,Non-Vegetarian,Snack,Muscle Gain
1231,Steamed Salad Special,654,36,31,8,3,Vegetarian,Snack,Muscle Gain
1232,Crispy Tofu with Herbs,474,39,56,5,5,Non-Vegetarian,Snack,Maintenance
1233,Lemon Rice Bowl with Herbs,453,24,14,31,2,Non-Vegetarian,Snack,Maintenance
1234,Steamed Oatmeal with Olive Oil,264,39,60,16,6,Non-Vegetarian,Snack,Weight Loss
1235,Healthy Oatmeal Delight,272,38,11,26,2,Vegetarian,Snack,Weight Loss
1236,Tandoori Tofu Platter,750,44,29,20,2,Non-Vegetarian,Snack,Muscle Gain
1237,Creamy Chicken with Garlic Sauce,379,12,11,11,2,Non-Vegetarian,Snack,Weight Loss
1238,Crispy Tofu with Garlic Sauce,790,45,19,34,2,Vegetarian,Snack,Muscle Gain
1239,Garlic Tofu with Steamed Veggies,263,19,26,15,2,Vegan,Snack,Weight Loss
1240,Healthy Pasta with Olive Oil,325,7,69,6,6,Vegan,Snack,Weight Loss
1241,Tandoori Salad with Steamed Veggies,591,32,32,25,3,Non-Vegetarian,Snack,Maintenance
1242,Crispy Rice Bowl with Herbs,690,41,38,13,3,Vegetarian,Snack,Muscle Gain
1243,Roasted Pasta with Garlic Sauce,293,39,59,14,5,Vegetarian,Snack,Weight Loss
1244,Garlic Salad with Steamed Veggies,469,33,69,19,6,Vegetarian,Snack,Maintenance
1245,Garlic Paneer with Basmati Rice,243,32,20,30,2,Vegan,Snack,Weight Loss
1246,Tandoori Wrap with Olive Oil,482,38,68,3,6,Non-Vegetarian,Snack,Maintenance
1247,Tandoori Paneer with Avocado,780,42,84,9,8,Vegan,Snack,Muscle Gain
1248,Baked Oatmeal Special,291,17,66,16,6,Vegetarian,Snack,Weight Loss
1249,Grilled Avocado Toast with Steamed Veggies,727,15,18,22,2,Non-Vegetarian,Snack,Muscle Gain
1250,Crispy Pasta with Steamed Veggies,377,17,35,6,3,Vegan,Snack,Weight Loss
1251,Spicy Avocado Toast with Steamed Veggies,685,13,32,3,3,Non-Vegetarian,Snack,Muscle Gain
1252,Roasted Quinoa Salad with Basmati Rice,509,38,89,28,8,Vegetarian,Snack,Maintenance
1253,Baked Pasta Special,614,29,14,15,2,Vegetarian,Snack,Muscle Gain
1254,Healthy Wrap with Garlic Sauce,685,14,36,3,3,Vegetarian,Snack,Muscle Gain
1255,Garlic Quinoa Salad Platter,412,35,52,18,5,Vegetarian,Snack,Maintenance
1256,Roasted Quinoa Salad Delight,385,44,58,25,5,Non-Vegetarian,Snack,Weight Loss
1257,Healthy Salad with Steamed Veggies,305,30,62,5,6,Vegetarian,Snack,Weight Loss
1258,Crispy Oatmeal with Steamed Veggies,766,32,84,33,8,Vegan,Snack,Muscle Gain
1259,Creamy Stir-Fry with Olive Oil,716,29,63,18,6,Non-Vegetarian,Snack,Muscle Gain
1260,Classic Pasta Platter,506,40,50,16,5,Non-Vegetarian,Snack,Maintenance
1261,Crispy Quinoa Salad with Garlic Sauce,248,29,59,29,5,Vegan,Snack,Weight Loss
1262,Steamed Chicken with Herbs,554,33,40,18,4,Non-Vegetarian,Snack,Maintenance
1263,Grilled Oatmeal Special,321,39,10,7,2,Vegetarian,Snack,Weight Loss
1264,Grilled Stir-Fry with Garlic Sauce,798,14,82,26,8,Vegetarian,Snack,Muscle Gain
1265,Grilled Paneer with Olive Oil,691,34,67,25,6,Vegetarian,Snack,Muscle Gain
1266,Creamy Oatmeal with Garlic Sauce,337,34,74,35,7,Vegan,Snack,Weight Loss
1267,Creamy Soup with Herbs,729,21,58,17,5,Vegetarian,Snack,Muscle Gain
1268,Creamy Chicken Platter,715,12,21,33,2,Non-Vegetarian,Snack,Muscle Gain
1269,Tandoori Lentil with Steamed Veggies,742,32,39,33,3,Non-Vegetarian,Snack,Muscle Gain
1270,Crispy Stir-Fry with Steamed Veggies,364,29,10,8,2,Vegetarian,Snack,Weight Loss
1271,Tandoori Tofu with Herbs,469,19,57,8,5,Non-Vegetarian,Snack,Maintenance
1272,Spicy Lentil Platter,399,7,86,35,8,Vegetarian,Snack,Weight Loss
1273,Spicy Beef with Avocado,616,37,23,7,2,Non-Vegetarian,Snack,Muscle Gain
1274,Creamy Salad with Basmati Rice,547,34,68,4,6,Vegetarian,Snack,Maintenance
1275,Grilled Lentil Special,486,33,33,11,3,Non-Vegetarian,Snack,Maintenance
1276,Tandoori Stir-Fry with Garlic Sauce,674,45,28,13,2,Vegan,Snack,Muscle Gain
1277,Roasted Quinoa Salad with Olive Oil,733,33,62,13,6,Vegetarian,Snack,Muscle Gain
1278,Baked Wrap Delight,338,39,32,32,3,Non-Vegetarian,Snack,Weight Loss
1279,Steamed Soup Platter,517,27,71,17,7,Non-Vegetarian,Snack,Maintenance
1280,Grilled Rice Bowl with Garlic Sauce,359,24,11,3,2,Vegetarian,Snack,Weight Loss
1281,Creamy Avocado Toast with Steamed Veggies,582,17,62,30,6,Vegetarian,Snack,Maintenance
1282,Spicy Salmon with Herbs,354,5,73,16,7,Non-Vegetarian,Snack,Weight Loss
1283,Roasted Lentil Delight,232,26,20,12,2,Vegetarian,Snack,Weight Loss
1284,Spicy Paneer with Garlic Sauce,798,12,60,18,6,Vegetarian,Snack,Muscle Gain
1285,Grilled Wrap with Olive Oil,649,17,12,27,2,Vegan,Snack,Muscle Gain
1286,Garlic Pasta with Steamed Veggies,572,44,40,23,4,Non-Vegetarian,Snack,Maintenance
1287,Roasted Soup with Olive Oil,366,28,55,16,5,Vegetarian,Snack,Weight Loss
1288,Baked Wrap with Steamed Veggies,317,39,44,24,4,Non-Vegetarian,Snack,Weight Loss
1289,Grilled Quinoa Salad with Herbs,454,17,34,31,3,Non-Vegetarian,Snack,Maintenance
1290,Healthy Chicken Platter,215,10,40,13,4,Non-Vegetarian,Snack,Weight Loss
1291,Lemon Avocado Toast Special,260,15,58,3,5,Vegetarian,Snack,Weight Loss
1292,Lemon Beef with Steamed Veggies,646,5,76,15,7,Non-Vegetarian,Snack,Muscle Gain
1293,Tandoori Oatmeal with Avocado,205,11,64,17,6,Vegetarian,Snack,Weight Loss
1294,Crispy Quinoa Salad with Herbs,336,34,77,23,7,Vegan,Snack,Weight Loss
1295,Baked Quinoa Salad with Basmati Rice,483,38,72,18,7,Vegetarian,Snack,Maintenance
1296,Grilled Wrap Delight,625,8,36,29,3,Vegetarian,Snack,Muscle Gain
1297,Lemon Salad with Olive Oil,545,29,45,29,4,Vegetarian,Snack,Maintenance
1298,Steamed Pasta Delight,356,32,32,20,3,Vegetarian,Snack,Weight Loss
1299,Classic Stir-Fry Platter,489,11,34,21,3,Vegetarian,Snack,Maintenance
1300,Healthy Rice Bowl Delight,275,41,90,6,9,Vegan,Snack,Weight Loss
1301,Roasted Lentil Special,782,44,17,9,2,Vegetarian,Snack,Muscle Gain
1302,Garlic Stir-Fry Special,703,10,70,25,7,Vegetarian,Snack,Muscle Gain
1303,Roasted Beef Special,763,7,68,8,6,Non-Vegetarian,Snack,Muscle Gain
1304,Roasted Tofu with Steamed Veggies,445,15,49,3,4,Non-Vegetarian,Snack,Maintenance
1305,Roasted Wrap Delight,553,26,80,27,8,Vegan,Snack,Maintenance
1306,Baked Salad with Garlic Sauce,209,34,46,13,4,Non-Vegetarian,Snack,Weight Loss
1307,Creamy Oatmeal Special,456,34,48,15,4,Vegetarian,Snack,Maintenance
1308,Baked Wrap with Herbs,665,28,43,27,4,Vegan,Snack,Muscle Gain
1309,Baked Tofu Platter,553,32,24,21,2,Vegetarian,Snack,Maintenance
1310,Steamed Beef with Steamed Veggies,425,30,86,6,8,Non-Vegetarian,Snack,Maintenance
1311,Crispy Wrap with Avocado,572,28,46,27,4,Vegetarian,Snack,Maintenance
1312,Lemon Paneer with Avocado,279,23,22,35,2,Vegan,Snack,Weight Loss
1313,Garlic Paneer with Avocado,648,7,62,26,6,Vegan,Snack,Muscle Gain
1314,Baked Quinoa Salad Special,714,38,63,13,6,Vegetarian,Snack,Muscle Gain
1315,Baked Tofu with Garlic Sauce,248,20,63,32,6,Vegan,Snack,Weight Loss
1316,Crispy Oatmeal with Herbs,634,10,65,14,6,Vegetarian,Snack,Muscle Gain
1317,Crispy Lentil with Avocado,764,45,85,14,8,Non-Vegetarian,Snack,Muscle Gain
1318,Spicy Avocado Toast with Herbs,730,14,48,13,4,Non-Vegetarian,Snack,Muscle Gain
1319,Steamed Chicken Delight,758,23,48,33,4,Non-Vegetarian,Snack,Muscle Gain
1320,Roasted Quinoa Salad with Herbs,717,34,40,16,4,Vegetarian,Snack,Muscle Gain
1321,Baked Avocado Toast with Herbs,331,11,60,26,6,Non-Vegetarian,Snack,Weight Loss
1322,Steamed Quinoa Salad with Basmati Rice,252,42,71,13,7,Vegetarian,Snack,Weight Loss
1323,Steamed Avocado Toast with Steamed Veggies,312,17,12,31,2,Vegan,Snack,Weight Loss
1324,Tandoori Oatmeal with Basmati Rice,620,37,88,33,8,Vegan,Snack,Muscle Gain
1325,Crispy Salad with Steamed Veggies,664,13,75,29,7,Vegan,Snack,Muscle Gain
1326,Lemon Salad Platter,545,21,72,34,7,Non-Vegetarian,Snack,Maintenance
1327,Crispy Soup with Steamed Veggies,736,7,19,6,2,Vegan,Snack,Muscle Gain
1328,Steamed Oatmeal with Herbs,354,5,37,35,3,Vegan,Snack,Weight Loss
1329,Grilled Tofu with Herbs,205,24,66,26,6,Vegetarian,Snack,Weight Loss
1330,Steamed Lentil with Basmati Rice,357,32,58,7,5,Vegan,Snack,Weight Loss
1331,Classic Avocado Toast Delight,700,15,20,4,2,Vegetarian,Snack,Muscle Gain
1332,Classic Quinoa Salad Delight,762,37,24,10,2,Non-Vegetarian,Snack,Muscle Gain
1333,Spicy Rice Bowl with Basmati Rice,335,24,30,20,3,Vegetarian,Snack,Weight Loss
1334,Baked Oatmeal with Basmati Rice,639,10,22,3,2,Non-Vegetarian,Snack,Muscle Gain
1335,Garlic Stir-Fry with Basmati Rice,731,33,11,3,2,Vegan,Snack,Muscle Gain
1336,Lemon Chicken with Basmati Rice,288,32,24,32,2,Non-Vegetarian,Snack,Weight Loss
1337,Crispy Wrap with Garlic Sauce,370,28,26,20,2,Vegetarian,Snack,Weight Loss
1338,Creamy Stir-Fry with Steamed Veggies,645,13,40,21,4,Vegan,Snack,Muscle Gain
1339,Creamy Wrap with Olive Oil,597,22,33,4,3,Vegetarian,Snack,Maintenance
1340,Grilled Pasta Special,578,16,67,5,6,Vegan,Snack,Maintenance
1341,Lemon Salad with Garlic Sauce,280,30,14,35,2,Non-Vegetarian,Snack,Weight Loss
1342,Classic Oatmeal with Steamed Veggies,686,22,57,4,5,Vegetarian,Snack,Muscle Gain
1343,Healthy Soup with Steamed Veggies,447,28,72,31,7,Non-Vegetarian,Snack,Maintenance
1344,Crispy Lentil with Olive Oil,367,21,21,21,2,Non-Vegetarian,Snack,Weight Loss
1345,Garlic Avocado Toast with Basmati Rice,426,19,36,20,3,Vegan,Snack,Maintenance
1346,Grilled Soup with Avocado,226,36,47,19,4,Non-Vegetarian,Snack,Weight Loss
1347,Crispy Stir-Fry Platter,545,32,27,24,2,Non-Vegetarian,Snack,Maintenance
1348,Lemon Oatmeal with Steamed Veggies,291,12,83,34,8,Vegetarian,Snack,Weight Loss
1349,Healthy Avocado Toast with Avocado,240,23,56,23,5,Vegan,Snack,Weight Loss
1350,Creamy Quinoa Salad with Avocado,699,12,62,31,6,Vegetarian,Snack,Muscle Gain
1351,Roasted Salad with Olive Oil,321,36,12,9,2,Vegan,Snack,Weight Loss
1352,Crispy Wrap with Steamed Veggies,293,43,89,22,8,Vegan,Snack,Weight Loss
1353,Steamed Lentil Delight,316,11,38,3,3,Non-Vegetarian,Snack,Weight Loss
1354,Roasted Pasta Platter,381,42,32,11,3,Non-Vegetarian,Snack,Weight Loss
1355,Creamy Pasta with Basmati Rice,480,30,53,21,5,Vegetarian,Snack,Maintenance
1356,Lemon Wrap Special,273,14,13,32,2,Vegan,Snack,Weight Loss
1357,Spicy Paneer Delight,264,21,57,17,5,Vegetarian,Snack,Weight Loss
1358,Lemon Avocado Toast with Avocado,364,13,90,35,9,Vegan,Snack,Weight Loss
1359,Garlic Pasta Platter,201,32,76,29,7,Non-Vegetarian,Snack,Weight Loss
1360,Creamy Quinoa Salad with Herbs,635,13,42,33,4,Vegetarian,Snack,Muscle Gain
1361,Creamy Tofu Platter,270,10,80,21,8,Vegetarian,Snack,Weight Loss
1362,Roasted Oatmeal with Steamed Veggies,538,10,28,6,2,Vegetarian,Snack,Maintenance
1363,Classic Quinoa Salad with Basmati Rice,296,38,36,33,3,Vegan,Snack,Weight Loss
1364,Creamy Paneer Platter,556,25,69,20,6,Vegan,Snack,Maintenance
1365,Classic Chicken Platter,608,21,20,28,2,Non-Vegetarian,Snack,Muscle Gain
1366,Baked Soup with Olive Oil,310,6,47,27,4,Non-Vegetarian,Snack,Weight Loss
1367,Lemon Wrap Platter,605,7,81,27,8,Vegan,Snack,Muscle Gain
1368,Roasted Quinoa Salad with Avocado,406,34,21,19,2,Vegetarian,Snack,Maintenance
1369,Garlic Pasta with Olive Oil,779,14,30,12,3,Vegan,Snack,Muscle Gain
1370,Classic Soup Delight,704,16,88,17,8,Non-Vegetarian,Snack,Muscle Gain
1371,Spicy Lentil with Olive Oil,773,45,37,3,3,Vegetarian,Snack,Muscle Gain
1372,Classic Lentil Platter,778,25,81,4,8,Vegetarian,Snack,Muscle Gain
1373,Garlic Salmon with Olive Oil,695,38,49,23,4,Non-Vegetarian,Snack,Muscle Gain
1374,Classic Stir-Fry Delight,564,24,52,15,5,Vegan,Snack,Maintenance
1375,Crispy Tofu Delight,380,24,61,7,6,Vegetarian,Snack,Weight Loss
1376,Classic Stir-Fry Special,384,34,75,30,7,Vegetarian,Snack,Weight Loss
1377,Lemon Soup Delight,371,18,83,25,8,Vegetarian,Snack,Weight Loss
1378,Roasted Oatmeal Platter,439,29,59,33,5,Vegetarian,Snack,Maintenance
1379,Tandoori Oatmeal with Olive Oil,463,15,19,20,2,Vegetarian,Snack,Maintenance
1380,Steamed Avocado Toast with Avocado,240,29,34,22,3,Vegetarian,Snack,Weight Loss
1381,Spicy Pasta Delight,282,5,10,14,2,Vegan,Snack,Weight Loss
1382,Lemon Paneer with Steamed Veggies,384,36,88,8,8,Vegetarian,Snack,Weight Loss
1383,Classic Stir-Fry with Steamed Veggies,665,34,27,28,2,Non-Vegetarian,Snack,Muscle Gain
1384,Healthy Rice Bowl with Avocado,495,9,23,13,2,Vegan,Snack,Maintenance
1385,Garlic Wrap with Garlic Sauce,324,6,61,34,6,Non-Vegetarian,Snack,Weight Loss
1386,Garlic Avocado Toast Platter,539,23,70,21,7,Vegetarian,Snack,Maintenance
1387,Classic Beef Delight,431,40,62,21,6,Non-Vegetarian,Snack,Maintenance
1388,Lemon Quinoa Salad Delight,716,21,79,24,7,Vegetarian,Snack,Muscle Gain
1389,Healthy Stir-Fry Delight,767,39,83,33,8,Vegetarian,Snack,Muscle Gain
1390,Steamed Lentil with Avocado,506,28,65,15,6,Non-Vegetarian,Snack,Maintenance
1391,Crispy Paneer with Steamed Veggies,728,16,83,34,8,Non-Vegetarian,Snack,Muscle Gain
1392,Healthy Soup with Basmati Rice,622,22,46,13,4,Vegetarian,Snack,Muscle Gain
1393,Steamed Pasta with Garlic Sauce,348,28,70,26,7,Vegetarian,Snack,Weight Loss
1394,Tandoori Pasta with Garlic Sauce,508,10,40,22,4,Vegan,Snack,Maintenance
1395,Classic Rice Bowl with Herbs,364,21,74,7,7,Vegetarian,Snack,Weight Loss
1396,Classic Avocado Toast Platter,534,34,13,6,2,Non-Vegetarian,Snack,Maintenance
1397,Roasted Salad with Avocado,466,16,85,23,8,Vegetarian,Snack,Maintenance
1398,Lemon Oatmeal with Basmati Rice,395,22,46,34,4,Vegan,Snack,Weight Loss
1399,Lemon Oatmeal Special,633,43,42,7,4,Non-Vegetarian,Snack,Muscle Gain
1400,Baked Tofu with Olive Oil,245,13,73,20,7,Vegan,Snack,Weight Loss
1401,Creamy Paneer Special,636,10,15,35,2,Vegetarian,Snack,Muscle Gain
1402,Healthy Paneer with Olive Oil,542,13,25,15,2,Non-Vegetarian,Snack,Maintenance
1403,Garlic Quinoa Salad Special,623,31,68,26,6,Vegan,Snack,Muscle Gain
1404,Classic Wrap with Garlic Sauce,521,27,11,20,2,Non-Vegetarian,Snack,Maintenance
1405,Garlic Wrap with Avocado,696,34,26,35,2,Vegan,Snack,Muscle Gain
1406,Crispy Lentil with Steamed Veggies,318,21,32,19,3,Non-Vegetarian,Snack,Weight Loss
1407,Spicy Lentil with Garlic Sauce,599,31,78,17,7,Vegetarian,Snack,Maintenance
1408,Creamy Beef with Olive Oil,451,10,45,31,4,Non-Vegetarian,Snack,Maintenance
1409,Lemon Beef with Olive Oil,684,40,77,25,7,Non-Vegetarian,Snack,Muscle Gain
1410,Steamed Salad with Garlic Sauce,385,42,65,34,6,Non-Vegetarian,Snack,Weight Loss
1411,Grilled Stir-Fry Special,282,26,78,27,7,Vegetarian,Snack,Weight Loss
1412,Spicy Stir-Fry with Herbs,440,45,46,17,4,Non-Vegetarian,Snack,Maintenance
1413,Classic Tofu Platter,420,32,67,17,6,Vegan,Snack,Maintenance
1414,Creamy Salad Special,479,18,75,10,7,Vegetarian,Snack,Maintenance
1415,Baked Soup Delight,739,24,15,17,2,Vegan,Snack,Muscle Gain
1416,Spicy Rice Bowl with Steamed Veggies,670,9,50,30,5,Non-Vegetarian,Snack,Muscle Gain
1417,Tandoori Lentil with Basmati Rice,654,44,46,31,4,Vegan,Snack,Muscle Gain
1418,Roasted Soup with Avocado,338,9,68,5,6,Non-Vegetarian,Snack,Weight Loss
1419,Roasted Pasta Special,547,16,73,34,7,Non-Vegetarian,Snack,Maintenance
1420,Lemon Quinoa Salad with Herbs,538,15,68,19,6,Vegetarian,Snack,Maintenance
1421,Spicy Wrap Delight,515,6,60,19,6,Non-Vegetarian,Snack,Maintenance
1422,Spicy Salmon with Basmati Rice,268,11,86,5,8,Non-Vegetarian,Snack,Weight Loss
1423,Steamed Soup with Olive Oil,463,36,72,32,7,Non-Vegetarian,Snack,Maintenance
1424,Spicy Wrap with Garlic Sauce,748,23,12,35,2,Vegan,Snack,Muscle Gain
1425,Creamy Oatmeal with Basmati Rice,275,10,44,12,4,Vegan,Snack,Weight Loss
1426,Spicy Tofu with Garlic Sauce,427,37,76,17,7,Vegan,Snack,Maintenance
1427,Garlic Stir-Fry with Garlic Sauce,624,29,67,7,6,Vegetarian,Snack,Muscle Gain
1428,Grilled Chicken Delight,780,15,57,13,5,Non-Vegetarian,Snack,Muscle Gain
1429,Grilled Salad with Herbs,794,11,74,11,7,Non-Vegetarian,Snack,Muscle Gain
1430,Spicy Rice Bowl Special,376,27,37,14,3,Vegetarian,Snack,Weight Loss
1431,Steamed Paneer with Garlic Sauce,527,9,21,27,2,Vegan,Snack,Maintenance
1432,Grilled Pasta with Olive Oil,510,24,45,34,4,Vegetarian,Snack,Maintenance
1433,Garlic Lentil Delight,567,17,31,28,3,Non-Vegetarian,Snack,Maintenance
1434,Garlic Oatmeal with Avocado,331,11,59,23,5,Non-Vegetarian,Snack,Weight Loss
1435,Spicy Soup with Steamed Veggies,404,22,30,21,3,Vegan,Snack,Maintenance
1436,Crispy Tofu Special,572,37,11,18,2,Non-Vegetarian,Snack,Maintenance
1437,Roasted Quinoa Salad Special,558,42,83,9,8,Vegan,Snack,Maintenance
1438,Lemon Quinoa Salad with Garlic Sauce,329,13,77,13,7,Vegetarian,Snack,Weight Loss
1439,Tandoori Rice Bowl with Basmati Rice,367,29,58,17,5,Non-Vegetarian,Snack,Weight Loss
1440,Lemon Pasta with Garlic Sauce,590,5,25,18,2,Vegan,Snack,Maintenance
1441,Steamed Rice Bowl with Herbs,370,16,80,28,8,Non-Vegetarian,Snack,Weight Loss
1442,Creamy Salmon Platter,736,20,41,7,4,Non-Vegetarian,Snack,Muscle Gain
1443,Grilled Rice Bowl Platter,737,7,76,9,7,Non-Vegetarian,Snack,Muscle Gain
1444,Tandoori Oatmeal with Steamed Veggies,729,14,69,31,6,Vegan,Snack,Muscle Gain
1445,Classic Pasta with Basmati Rice,665,10,42,23,4,Non-Vegetarian,Snack,Muscle Gain
1446,Tandoori Salad with Herbs,206,20,80,20,8,Vegetarian,Snack,Weight Loss
1447,Classic Soup with Herbs,752,42,49,6,4,Non-Vegetarian,Snack,Muscle Gain
1448,Roasted Pasta with Olive Oil,359,5,79,35,7,Vegan,Snack,Weight Loss
1449,Classic Tofu Delight,241,13,80,10,8,Vegetarian,Snack,Weight Loss
1450,Classic Stir-Fry with Avocado,650,11,33,25,3,Vegetarian,Snack,Muscle Gain
1451,Lemon Beef with Avocado,571,35,57,22,5,Non-Vegetarian,Snack,Maintenance
1452,Classic Oatmeal with Avocado,416,8,46,23,4,Vegetarian,Snack,Maintenance
1453,Spicy Wrap with Olive Oil,674,19,29,34,2,Vegan,Snack,Muscle Gain
1454,Creamy Stir-Fry Platter,497,7,72,28,7,Non-Vegetarian,Snack,Maintenance
1455,Baked Rice Bowl with Herbs,253,17,40,18,4,Vegetarian,Snack,Weight Loss
1456,Baked Quinoa Salad with Olive Oil,766,31,18,33,2,Vegan,Snack,Muscle Gain
1457,Baked Stir-Fry Special,267,11,17,6,2,Vegan,Snack,Weight Loss
1458,Roasted Paneer with Olive Oil,582,38,71,34,7,Non-Vegetarian,Snack,Maintenance
1459,Roasted Salad Platter,230,28,27,11,2,Vegan,Snack,Weight Loss
1460,Baked Tofu with Avocado,306,40,32,5,3,Non-Vegetarian,Snack,Weight Loss
1461,Spicy Oatmeal with Herbs,494,34,54,22,5,Non-Vegetarian,Snack,Maintenance
1462,Healthy Lentil with Herbs,307,37,51,29,5,Non-Vegetarian,Snack,Weight Loss
1463,Lemon Chicken with Olive Oil,217,45,56,5,5,Non-Vegetarian,Snack,Weight Loss
1464,Tandoori Soup Delight,556,30,60,7,6,Vegetarian,Snack,Maintenance
1465,Garlic Pasta with Basmati Rice,400,5,56,9,5,Vegetarian,Snack,Maintenance
1466,Creamy Salad with Olive Oil,735,27,87,35,8,Vegan,Snack,Muscle Gain
1467,Crispy Lentil with Garlic Sauce,764,22,87,9,8,Vegan,Snack,Muscle Gain
1468,Spicy Beef with Herbs,475,28,45,25,4,Non-Vegetarian,Snack,Maintenance
1469,Grilled Stir-Fry with Avocado,635,14,48,21,4,Non-Vegetarian,Snack,Muscle Gain
1470,Garlic Oatmeal with Olive Oil,634,17,44,9,4,Vegetarian,Snack,Muscle Gain
1471,Steamed Oatmeal with Steamed Veggies,450,40,11,12,2,Vegetarian,Snack,Maintenance
1472,Grilled Avocado Toast Platter,636,38,52,10,5,Vegetarian,Snack,Muscle Gain
1473,Garlic Rice Bowl with Olive Oil,729,15,65,17,6,Non-Vegetarian,Snack,Muscle Gain
1474,Creamy Lentil Special,442,41,12,21,2,Vegan,Snack,Maintenance
1475,Roasted Beef with Olive Oil,694,19,21,19,2,Non-Vegetarian,Snack,Muscle Gain
1476,Healthy Beef with Basmati Rice,232,35,55,18,5,Non-Vegetarian,Snack,Weight Loss
1477,Spicy Pasta Platter,227,31,21,11,2,Vegetarian,Snack,Weight Loss
1478,Baked Oatmeal with Steamed Veggies,306,7,73,35,7,Vegan,Snack,Weight Loss
1479,Garlic Avocado Toast with Herbs,419,5,65,7,6,Vegetarian,Snack,Maintenance
1480,Garlic Salad with Olive Oil,316,27,60,11,6,Vegan,Snack,Weight Loss
1481,Classic Chicken with Garlic Sauce,480,34,35,9,3,Non-Vegetarian,Snack,Maintenance
1482,Grilled Lentil with Herbs,391,27,49,13,4,Vegetarian,Snack,Weight Loss
